Time,fms,HR,individual,simulation,CSS
04-46-33,1,111.45,3,walk,Mid
04-46-34,1,111.53,3,walk,Mid
04-46-35,1,111.65,3,walk,Mid
04-46-36,1,111.77,3,walk,Mid
04-46-37,1,111.9,3,walk,Mid
04-46-38,1,111.93,3,walk,Mid
04-46-39,1,111.98,3,walk,Mid
04-46-40,1,111.98,3,walk,Mid
04-46-41,1,112.0,3,walk,Mid
04-46-42,1,112.03,3,walk,Mid
04-46-43,1,111.97,3,walk,Mid
04-46-44,1,111.95,3,walk,Mid
04-46-45,1,111.92,3,walk,Mid
04-46-46,1,111.87,3,walk,Mid
04-46-47,1,111.78,3,walk,Mid
04-46-48,1,111.68,3,walk,Mid
04-46-49,1,111.58,3,walk,Mid
04-46-50,1,111.53,3,walk,Mid
04-46-51,1,111.55,3,walk,Mid
04-46-52,1,111.58,3,walk,Mid
04-46-53,1,111.65,3,walk,Mid
04-46-54,1,111.73,3,walk,Mid
04-46-55,1,111.77,3,walk,Mid
04-46-56,1,111.83,3,walk,Mid
04-46-57,1,111.9,3,walk,Mid
04-46-58,1,111.97,3,walk,Mid
04-46-59,1,112.02,3,walk,Mid
04-47-00,1,112.07,3,walk,Mid
04-47-01,1,112.1,3,walk,Mid
04-47-02,1,112.1,3,walk,Mid
