Time,fms,EDA,individual,simulation,CSS
04-33-12,3,0.677,3,beach,High
04-33-13,3,0.686,3,beach,High
04-33-14,3,0.679,3,beach,High
04-33-15,3,0.677,3,beach,High
04-33-16,3,0.669,3,beach,High
04-33-17,3,0.666,3,beach,High
04-33-18,3,0.662,3,beach,High
04-33-19,3,0.658,3,beach,High
04-33-20,3,0.657,3,beach,High
04-33-21,3,0.652,3,beach,High
04-33-22,3,0.651,3,beach,High
04-33-23,3,0.645,3,beach,High
04-33-24,3,0.649,3,beach,High
04-33-25,3,0.641,3,beach,High
04-33-26,3,0.64,3,beach,High
04-33-27,3,0.638,3,beach,High
04-33-28,3,0.636,3,beach,High
04-33-29,3,0.632,3,beach,High
04-33-30,3,0.626,3,beach,High
04-33-31,3,0.628,3,beach,High
04-33-32,3,0.628,3,beach,High
04-33-33,3,0.668,3,beach,High
04-33-34,3,0.689,3,beach,High
04-33-35,3,0.676,3,beach,High
04-33-36,3,0.646,3,beach,High
04-33-37,3,0.637,3,beach,High
04-33-38,3,0.629,3,beach,High
04-33-39,3,0.622,3,beach,High
04-33-40,3,0.618,3,beach,High
04-33-41,3,0.617,3,beach,High
